Time, RegD [W], Tie Power [W], Total Pref [W]
211.25, -49.49824905395508, -270.86114501953125, -130.0
211.5, -49.49824905395508, -257.55670166015625, -130.0
211.75, -49.49824905395508, -247.11190795898438, -130.0
212.0, -49.49824905395508, -255.55442810058594, -130.0
212.25, -49.49824905395508, -253.4991912841797, -130.0
212.5, -49.49824905395508, -254.34567260742188, -130.0
212.75, -49.49824905395508, -252.03610229492188, -130.0
213.0, -49.49824905395508, -251.52896118164062, -130.0
213.25, -49.49824905395508, -256.3232421875, -130.0
213.5, -49.49824905395508, -256.2917175292969, -130.0
213.75, -49.49824905395508, -255.32791137695312, -130.0
214.0, -49.49824905395508, -251.532470703125, -130.0
214.25, -49.49824905395508, -247.6872100830078, -130.0
214.5, -49.49824905395508, -251.88352966308594, -130.0
214.75, -49.49824905395508, -254.43954467773438, -130.0
215.0, 20.501750946044922, -238.07603454589844, -101.0
215.25, 20.501750946044922, -228.3813934326172, -101.0
215.5, 20.501750946044922, -198.0165252685547, -55.0
215.75, 20.501750946044922, -173.23846435546875, -51.0
216.0, 20.501750946044922, -164.0183868408203, -51.0
216.25, 20.501750946044922, -172.5794677734375, -51.0
216.5, 20.501750946044922, -171.6217498779297, -51.0
216.75, 20.501750946044922, -165.69190979003906, -51.0
217.0, 20.501750946044922, -167.2241973876953, -51.0
217.25, 20.501750946044922, -165.86476135253906, -51.0
217.5, 20.501750946044922, -161.42166137695312, -51.0
217.75, 20.501750946044922, -171.59657287597656, -51.0
218.0, 20.501750946044922, -160.9152374267578, -51.0
218.25, 20.501750946044922, -172.4025421142578, -51.0
218.5, 20.501750946044922, -174.01239013671875, -51.0
218.75, 20.501750946044922, -169.89134216308594, -51.0
219.0, 90.50174713134766, -161.05697631835938, -30.0
219.25, 90.50174713134766, -124.84476470947266, 9.0
219.5, 90.50174713134766, -102.19135284423828, 16.0
219.75, 90.50174713134766, -93.92769622802734, 16.0
220.0, 90.50174713134766, -97.12071228027344, 16.0
220.25, 90.50174713134766, -101.78180694580078, 16.0
220.5, 90.50174713134766, -102.62625122070312, 16.0
220.75, 90.50174713134766, -105.07457733154297, 16.0
221.0, 90.50174713134766, -106.60001373291016, 16.0
221.25, 90.50174713134766, -97.77580261230469, 16.0
221.5, 90.50174713134766, -96.78819274902344, 16.0
221.75, 90.50174713134766, -99.26505279541016, 16.0
222.0, 90.50174713134766, -100.50627136230469, 16.0
222.25, 90.50174713134766, -94.86547088623047, 16.0
222.5, 90.50174713134766, -95.19754791259766, 16.0
222.75, 90.50174713134766, -100.45281219482422, 16.0
223.0, 161.25177001953125, -97.18855285644531, 16.0
223.25, 161.25177001953125, -60.008365631103516, 71.0
223.5, 161.25177001953125, -30.403284072875977, 89.0
223.75, 161.25177001953125, -26.273048400878906, 89.0
224.0, 161.25177001953125, -26.327682495117188, 89.0
224.25, 161.25177001953125, -32.42823791503906, 89.0
224.5, 161.25177001953125, -27.312936782836914, 89.0
224.75, 161.25177001953125, -28.173580169677734, 89.0
225.0, 161.25177001953125, -34.53052520751953, 89.0
225.25, 161.25177001953125, -36.685997009277344, 89.0
225.5, 161.25177001953125, -34.984378814697266, 89.0
225.75, 161.25177001953125, -34.93996047973633, 89.0
226.0, 161.25177001953125, -32.56216812133789, 89.0
226.25, 161.25177001953125, -31.760208129882812, 89.0
226.5, 161.25177001953125, -31.379207611083984, 89.0
226.75, 161.25177001953125, -33.93449401855469, 89.0
227.0, 242.00210571289062, -21.359094619750977, 135.0
227.25, 242.00210571289062, 20.638980865478516, 155.0
227.5, 242.00210571289062, 33.47350311279297, 155.0
227.75, 242.00210571289062, 28.261648178100586, 155.0
228.0, 242.00210571289062, 27.010906219482422, 155.0
228.25, 242.00210571289062, 31.656051635742188, 155.0
228.5, 242.00210571289062, 39.59439468383789, 155.0
228.75, 242.00210571289062, 34.5057373046875, 155.0
229.0, 242.00210571289062, 33.82481002807617, 155.0
229.25, 242.00210571289062, 35.65993881225586, 155.0
229.5, 242.00210571289062, 23.116107940673828, 155.0
229.75, 242.00210571289062, 29.344547271728516, 155.0
230.0, 242.00210571289062, 30.138309478759766, 155.0
230.25, 242.00210571289062, 27.552114486694336, 155.0
230.5, 242.00210571289062, 27.892839431762695, 155.0
230.75, 242.00210571289062, 33.4924201965332, 155.0
231.0, 330.50225830078125, 45.35820388793945, 180.0
231.25, 330.50225830078125, 49.31666564941406, 180.0
231.5, 330.50225830078125, 81.07658386230469, 234.0
231.75, 330.50225830078125, 106.69035339355469, 234.0
232.0, 330.50225830078125, 109.37317657470703, 234.0
232.25, 330.50225830078125, 105.61188507080078, 234.0
232.5, 330.50225830078125, 104.16385650634766, 234.0
232.75, 330.50225830078125, 112.11453247070312, 234.0
233.0, 330.50225830078125, 111.71812438964844, 234.0
233.25, 330.50225830078125, 109.63142395019531, 234.0
233.5, 330.50225830078125, 110.51376342773438, 234.0
233.75, 330.50225830078125, 106.4260482788086, 234.0
234.0, 330.50225830078125, 102.85549926757812, 234.0
234.25, 330.50225830078125, 114.37113189697266, 234.0
234.5, 330.50225830078125, 114.8484115600586, 234.0
234.75, 330.50225830078125, 111.28309631347656, 234.0
235.0, 420.50225830078125, 114.63227081298828, 234.0
235.25, 420.50225830078125, 137.13558959960938, 305.0
235.5, 420.50225830078125, 185.5669708251953, 326.0
235.75, 420.50225830078125, 201.9327850341797, 326.0
236.0, 420.50225830078125, 211.63394165039062, 326.0
236.25, 420.50225830078125, 209.28993225097656, 326.0
236.5, 420.50225830078125, 203.20712280273438, 326.0
236.75, 420.50225830078125, 196.361572265625, 326.0
237.0, 420.50225830078125, 199.60543823242188, 326.0
237.25, 420.50225830078125, 208.65023803710938, 326.0
237.5, 420.50225830078125, 200.99241638183594, 326.0
237.75, 420.50225830078125, 210.83053588867188, 326.0
238.0, 420.50225830078125, 205.4225311279297, 326.0
238.25, 420.50225830078125, 196.5063018798828, 326.0
238.5, 420.50225830078125, 205.95033264160156, 326.0
238.75, 420.50225830078125, 209.09349060058594, 326.0
239.0, 510.50225830078125, 211.8752899169922, 360.0
239.25, 510.50225830078125, 248.0328826904297, 390.0
239.5, 510.50225830078125, 261.72265625, 390.0
239.75, 510.50225830078125, 260.28485107421875, 390.0
240.0, 510.50225830078125, 262.2044372558594, 390.0
240.25, 510.50225830078125, 267.221435546875, 390.0
240.5, 510.50225830078125, 263.1771240234375, 390.0
240.75, 510.50225830078125, 266.1439514160156, 390.0
241.0, 510.50225830078125, 272.94647216796875, 390.0
241.25, 510.50225830078125, 261.3519592285156, 390.0
241.5, 510.50225830078125, 263.3827209472656, 390.0
241.75, 510.50225830078125, 266.9402770996094, 390.0
242.0, 510.50225830078125, 266.23699951171875, 390.0
242.25, 510.50225830078125, 263.8321533203125, 390.0
242.5, 510.50225830078125, 267.4745788574219, 390.0
242.75, 510.50225830078125, 264.70599365234375, 390.0
243.0, 602.7523193359375, 292.2041320800781, 467.0
243.25, 602.7523193359375, 359.0085754394531, 513.0
243.5, 602.7523193359375, 380.88330078125, 513.0
243.75, 602.7523193359375, 381.5184631347656, 513.0
244.0, 602.7523193359375, 383.930908203125, 513.0
244.25, 602.7523193359375, 391.2178039550781, 513.0
244.5, 602.7523193359375, 388.970458984375, 513.0
244.75, 602.7523193359375, 382.518310546875, 513.0
245.0, 602.7523193359375, 384.8468322753906, 513.0
245.25, 602.7523193359375, 392.409423828125, 513.0
245.5, 602.7523193359375, 396.4161376953125, 513.0
245.75, 602.7523193359375, 385.83563232421875, 513.0
246.0, 602.7523193359375, 384.6604919433594, 513.0
246.25, 602.7523193359375, 391.7257995605469, 513.0
246.5, 602.7523193359375, 397.2720947265625, 513.0
246.75, 602.7523193359375, 397.863037109375, 513.0
247.0, 697.2523803710938, 390.691162109375, 538.0
247.25, 697.2523803710938, 414.03839111328125, 576.0
247.5, 697.2523803710938, 457.42193603515625, 590.0
247.75, 697.2523803710938, 472.26239013671875, 599.0
248.0, 697.2523803710938, 474.0028991699219, 599.0
248.25, 697.2523803710938, 473.5801086425781, 599.0
248.5, 697.2523803710938, 479.7731018066406, 599.0
248.75, 697.2523803710938, 479.4508056640625, 599.0
249.0, 697.2523803710938, 476.1361999511719, 599.0
249.25, 697.2523803710938, 480.4273376464844, 599.0
249.5, 697.2523803710938, 480.80126953125, 599.0
249.75, 697.2523803710938, 482.1888122558594, 599.0
250.0, 697.2523803710938, 473.4211120605469, 599.0
250.25, 697.2523803710938, 473.8155212402344, 599.0
250.5, 697.2523803710938, 480.3357849121094, 599.0
250.75, 697.2523803710938, 470.8796081542969, 599.0
251.0, 792.2523803710938, 471.4876708984375, 599.0
251.25, 792.2523803710938, 499.8124084472656, 643.0
251.5, 792.2523803710938, 533.5440063476562, 687.0
251.75, 792.2523803710938, 553.912353515625, 687.0
252.0, 792.2523803710938, 578.0496215820312, 687.0
252.25, 792.2523803710938, 571.0999755859375, 687.0
252.5, 792.2523803710938, 579.2901611328125, 687.0
252.75, 792.2523803710938, 576.1346435546875, 687.0
253.0, 792.2523803710938, 577.7008666992188, 687.0
253.25, 792.2523803710938, 570.8433227539062, 687.0
253.5, 792.2523803710938, 580.7916870117188, 687.0
253.75, 792.2523803710938, 568.2066040039062, 687.0
254.0, 792.2523803710938, 576.0350952148438, 687.0
254.25, 792.2523803710938, 565.2619018554688, 687.0
254.5, 792.2523803710938, 571.8253784179688, 687.0
254.75, 792.2523803710938, 570.9563598632812, 687.0
255.0, 886.5023803710938, 597.33740234375, 738.0
255.25, 886.5023803710938, 640.7587280273438, 777.0
255.5, 886.5023803710938, 663.8008422851562, 787.0
255.75, 886.5023803710938, 677.2772827148438, 787.0
256.0, 886.5023803710938, 676.1655883789062, 787.0
256.25, 886.5023803710938, 666.8806762695312, 787.0
256.5, 886.5023803710938, 666.4920654296875, 787.0
256.75, 886.5023803710938, 668.9164428710938, 787.0
257.0, 886.5023803710938, 670.8897705078125, 787.0
257.25, 886.5023803710938, 670.1045532226562, 787.0
257.5, 886.5023803710938, 672.8262939453125, 787.0
257.75, 886.5023803710938, 668.3297119140625, 787.0
258.0, 886.5023803710938, 667.89697265625, 787.0
258.25, 886.5023803710938, 664.9710693359375, 787.0
258.5, 886.5023803710938, 675.3173828125, 787.0
258.75, 886.5023803710938, 666.6307983398438, 787.0
259.0, 958.0015869140625, 682.7051391601562, 820.0
259.25, 958.0015869140625, 737.4214477539062, 883.0
259.5, 958.0015869140625, 770.289794921875, 883.0
259.75, 958.0015869140625, 763.2998657226562, 883.0
260.0, 958.0015869140625, 768.92626953125, 883.0
260.25, 958.0015869140625, 764.6782836914062, 883.0
260.5, 958.0015869140625, 759.9179077148438, 883.0
260.75, 958.0015869140625, 759.842041015625, 883.0
261.0, 958.0015869140625, 758.1795654296875, 883.0
261.25, 958.0015869140625, 755.85791015625, 883.0
261.5, 958.0015869140625, 770.2147216796875, 883.0
261.75, 958.0015869140625, 769.6049194335938, 883.0
262.0, 958.0015869140625, 763.7957153320312, 883.0
262.25, 958.0015869140625, 755.8524780273438, 883.0
262.5, 958.0015869140625, 756.6405639648438, 883.0
262.75, 958.0015869140625, 764.658203125, 883.0
263.0, 1013.0012817382812, 766.9222412109375, 902.0
263.25, 1013.0012817382812, 790.1825561523438, 935.0
263.5, 1013.0012817382812, 822.9969482421875, 952.0
263.75, 1013.0012817382812, 835.0093383789062, 952.0
264.0, 1013.0012817382812, 828.2561645507812, 952.0
264.25, 1013.0012817382812, 823.8295288085938, 952.0
264.5, 1013.0012817382812, 831.96533203125, 952.0
264.75, 1013.0012817382812, 824.52734375, 952.0
265.0, 1013.0012817382812, 820.9674072265625, 952.0
265.25, 1013.0012817382812, 834.701416015625, 952.0
265.5, 1013.0012817382812, 821.4603271484375, 952.0
265.75, 1013.0012817382812, 825.2489624023438, 952.0
266.0, 1013.0012817382812, 831.1696166992188, 952.0
266.25, 1013.0012817382812, 825.3895874023438, 952.0
266.5, 1013.0012817382812, 827.5899658203125, 952.0
266.75, 1013.0012817382812, 829.38330078125, 952.0
267.0, 1065.0013427734375, 834.2999267578125, 963.0
267.25, 1065.0013427734375, 841.6289672851562, 985.0
267.5, 1065.0013427734375, 867.153564453125, 1001.0
267.75, 1065.0013427734375, 868.959228515625, 1001.0
268.0, 1065.0013427734375, 878.1852416992188, 1001.0
268.25, 1065.0013427734375, 879.9708862304688, 1001.0
268.5, 1065.0013427734375, 882.5108642578125, 1001.0
268.75, 1065.0013427734375, 877.6355590820312, 1001.0
269.0, 1065.0013427734375, 883.8926391601562, 1001.0
269.25, 1065.0013427734375, 880.258056640625, 1001.0
269.5, 1065.0013427734375, 878.1351318359375, 1001.0
269.75, 1065.0013427734375, 880.360595703125, 1001.0
270.0, 1065.0013427734375, 874.9910888671875, 1001.0
270.25, 1065.0013427734375, 871.5807495117188, 1001.0
270.5, 1065.0013427734375, 873.6162719726562, 1001.0
270.75, 1065.0013427734375, 878.9282836914062, 1001.0
271.0, 1116.251220703125, 897.6034545898438, 1025.0
271.25, 1116.251220703125, 920.9546508789062, 1060.0
271.5, 1116.251220703125, 930.2224731445312, 1060.0
271.75, 1116.251220703125, 931.8574829101562, 1060.0
272.0, 1116.251220703125, 936.3380126953125, 1060.0
272.25, 1116.251220703125, 943.9193115234375, 1060.0
272.5, 1116.251220703125, 937.2432861328125, 1060.0
272.75, 1116.251220703125, 943.7001953125, 1060.0
273.0, 1116.251220703125, 944.5784912109375, 1060.0
273.25, 1116.251220703125, 939.7671508789062, 1060.0
273.5, 1116.251220703125, 937.4884643554688, 1060.0
273.75, 1116.251220703125, 942.2476196289062, 1060.0
274.0, 1116.251220703125, 942.3783569335938, 1060.0
274.25, 1116.251220703125, 940.39453125, 1060.0
274.5, 1116.251220703125, 950.104736328125, 1060.0
274.75, 1116.251220703125, 945.9800415039062, 1060.0
275.0, 1160.5010986328125, 943.3077392578125, 1097.0
275.25, 1160.5010986328125, 979.6737060546875, 1119.0
275.5, 1160.5010986328125, 1004.4756469726562, 1130.0
275.75, 1160.5010986328125, 1012.1458740234375, 1130.0
276.0, 1160.5010986328125, 1019.270263671875, 1130.0
276.25, 1160.5010986328125, 1016.5498657226562, 1130.0
276.5, 1160.5010986328125, 1008.8350219726562, 1130.0
276.75, 1160.5010986328125, 1010.5835571289062, 1130.0
277.0, 1160.5010986328125, 1010.8035278320312, 1130.0
277.25, 1160.5010986328125, 1016.36669921875, 1130.0
277.5, 1160.5010986328125, 1019.6362915039062, 1130.0
277.75, 1160.5010986328125, 1020.2528076171875, 1130.0
278.0, 1160.5010986328125, 1011.6288452148438, 1130.0
278.25, 1160.5010986328125, 1013.4234619140625, 1130.0
278.5, 1160.5010986328125, 1011.1046142578125, 1130.0
278.75, 1160.5010986328125, 1007.9271850585938, 1130.0
279.0, 1198.7509765625, 1009.72509765625, 1130.0
279.25, 1198.7509765625, 1000.072265625, 1116.0
279.5, 1198.7509765625, 1014.088623046875, 1133.0
279.75, 1198.7509765625, 1024.5748291015625, 1144.0
280.0, 1198.7509765625, 1024.166015625, 1144.0
280.25, 1198.7509765625, 1015.2501220703125, 1144.0
280.5, 1198.7509765625, 1025.646728515625, 1144.0
280.75, 1198.7509765625, 1021.8035888671875, 1144.0
281.0, 1198.7509765625, 1027.1578369140625, 1144.0
281.25, 1198.7509765625, 1024.46337890625, 1144.0
281.5, 1198.7509765625, 1024.91796875, 1144.0
281.75, 1198.7509765625, 1021.4242553710938, 1144.0
282.0, 1198.7509765625, 1030.02734375, 1144.0
282.25, 1198.7509765625, 1025.1124267578125, 1144.0
282.5, 1198.7509765625, 1019.9318237304688, 1144.0
282.75, 1198.7509765625, 1016.4780883789062, 1144.0
283.0, 1236.5009765625, 1023.7482299804688, 1156.0
283.25, 1236.5009765625, 1037.8074951171875, 1173.0
283.5, 1236.5009765625, 1053.9365234375, 1187.0
283.75, 1236.5009765625, 1064.5889892578125, 1187.0
284.0, 1236.5009765625, 1064.01708984375, 1187.0
284.25, 1236.5009765625, 1059.9920654296875, 1187.0
284.5, 1236.5009765625, 1065.88232421875, 1187.0
284.75, 1236.5009765625, 1059.3642578125, 1187.0
285.0, 1236.5009765625, 1059.431884765625, 1187.0
285.25, 1236.5009765625, 1061.8740234375, 1187.0
285.5, 1236.5009765625, 1063.5174560546875, 1187.0
285.75, 1236.5009765625, 1070.9705810546875, 1187.0
286.0, 1236.5009765625, 1066.5833740234375, 1187.0
286.25, 1236.5009765625, 1067.0992431640625, 1187.0
286.5, 1236.5009765625, 1058.295166015625, 1187.0
286.75, 1236.5009765625, 1060.69091796875, 1187.0
287.0, 1273.7509765625, 1073.3499755859375, 1207.0
287.25, 1273.7509765625, 1086.9395751953125, 1225.0
287.5, 1273.7509765625, 1107.8773193359375, 1232.0
287.75, 1273.7509765625, 1105.18798828125, 1232.0
288.0, 1273.7509765625, 1106.3955078125, 1232.0
288.25, 1273.7509765625, 1106.0052490234375, 1232.0
288.5, 1273.7509765625, 1108.6239013671875, 1232.0
288.75, 1273.7509765625, 1103.4453125, 1232.0
289.0, 1273.7509765625, 1108.183837890625, 1232.0
289.25, 1273.7509765625, 1110.48681640625, 1232.0
289.5, 1273.7509765625, 1106.2186279296875, 1232.0
289.75, 1273.7509765625, 1100.878662109375, 1232.0
290.0, 1273.7509765625, 1116.6107177734375, 1232.0
290.25, 1273.7509765625, 1102.3453369140625, 1232.0
290.5, 1273.7509765625, 1111.2371826171875, 1232.0
290.75, 1273.7509765625, 1108.3656005859375, 1232.0
291.0, 1310.7509765625, 1104.1397705078125, 1244.0
291.25, 1310.7509765625, 1115.3277587890625, 1244.0
291.5, 1310.7509765625, 1119.1978759765625, 1244.0
291.75, 1310.7509765625, 1126.774169921875, 1262.0
292.0, 1310.7509765625, 1143.755126953125, 1272.0
292.25, 1310.7509765625, 1152.7218017578125, 1272.0
292.5, 1310.7509765625, 1157.1845703125, 1272.0
292.75, 1310.7509765625, 1155.359375, 1272.0
293.0, 1310.7509765625, 1154.490478515625, 1272.0
293.25, 1310.7509765625, 1149.43359375, 1272.0
293.5, 1310.7509765625, 1154.6761474609375, 1272.0
293.75, 1310.7509765625, 1153.5406494140625, 1272.0
294.0, 1310.7509765625, 1154.830810546875, 1272.0
294.25, 1310.7509765625, 1161.8660888671875, 1272.0
294.5, 1310.7509765625, 1162.5849609375, 1272.0
294.75, 1310.7509765625, 1152.3597412109375, 1272.0
295.0, 1365.00146484375, 1158.41259765625, 1272.0
295.25, 1365.00146484375, 1145.9212646484375, 1266.0
295.5, 1365.00146484375, 1143.4169921875, 1266.0
295.75, 1365.00146484375, 1149.134521484375, 1266.0
296.0, 1365.00146484375, 1160.0469970703125, 1275.0
296.25, 1365.00146484375, 1154.979736328125, 1283.0
296.5, 1365.00146484375, 1158.48583984375, 1283.0
296.75, 1365.00146484375, 1164.158935546875, 1283.0
297.0, 1365.00146484375, 1171.6920166015625, 1283.0
297.25, 1365.00146484375, 1162.1287841796875, 1283.0
297.5, 1365.00146484375, 1158.42578125, 1283.0
297.75, 1365.00146484375, 1164.0047607421875, 1283.0
298.0, 1365.00146484375, 1164.3006591796875, 1283.0
298.25, 1365.00146484375, 1167.933837890625, 1283.0
298.5, 1365.00146484375, 1169.95263671875, 1283.0
298.75, 1365.00146484375, 1164.565673828125, 1283.0
299.0, 1431.751708984375, 1181.6875, 1325.0
299.25, 1431.751708984375, 1206.7569580078125, 1325.0
299.5, 1431.751708984375, 1216.2137451171875, 1349.0
299.75, 1431.751708984375, 1237.8870849609375, 1364.0
300.0, 1431.751708984375, 1235.1370849609375, 1364.0
300.25, 1431.751708984375, 1243.947021484375, 1364.0
300.5, 1431.751708984375, 1241.0423583984375, 1364.0
300.75, 1431.751708984375, 1243.8070068359375, 1364.0
301.0, 1431.751708984375, 1241.320068359375, 1364.0
301.25, 1431.751708984375, 1233.3065185546875, 1364.0
301.5, 1431.751708984375, 1235.93505859375, 1364.0
301.75, 1431.751708984375, 1238.99169921875, 1364.0
302.0, 1431.751708984375, 1240.1787109375, 1364.0
302.25, 1431.751708984375, 1247.29248046875, 1364.0
302.5, 1431.751708984375, 1244.733642578125, 1364.0
302.75, 1431.751708984375, 1239.830322265625, 1364.0
303.0, 1500.001708984375, 1239.4517822265625, 1364.0
303.25, 1500.001708984375, 1255.9796142578125, 1408.0
303.5, 1500.001708984375, 1282.586669921875, 1426.0
303.75, 1500.001708984375, 1299.76025390625, 1426.0
304.0, 1500.001708984375, 1298.72509765625, 1426.0
304.25, 1500.001708984375, 1301.30029296875, 1426.0
304.5, 1500.001708984375, 1300.9775390625, 1426.0
304.75, 1500.001708984375, 1310.9925537109375, 1426.0
305.0, 1500.001708984375, 1301.2938232421875, 1426.0
305.25, 1500.001708984375, 1301.16943359375, 1426.0
305.5, 1500.001708984375, 1306.1961669921875, 1426.0
305.75, 1500.001708984375, 1298.5416259765625, 1426.0
306.0, 1500.001708984375, 1299.8656005859375, 1426.0
306.25, 1500.001708984375, 1303.6837158203125, 1426.0
306.5, 1500.001708984375, 1301.6962890625, 1426.0
306.75, 1568.751708984375, 1294.125244140625, 1426.0
307.0, 1568.751708984375, 1296.6517333984375, 1426.0
307.25, 1568.751708984375, 1315.4281005859375, 1457.0
307.5, 1568.751708984375, 1334.6546630859375, 1466.0
307.75, 1568.751708984375, 1354.291748046875, 1473.0
308.0, 1568.751708984375, 1353.9642333984375, 1473.0
308.25, 1568.751708984375, 1353.490234375, 1473.0
308.5, 1568.751708984375, 1346.8797607421875, 1473.0
308.75, 1568.751708984375, 1354.5836181640625, 1473.0
309.0, 1568.751708984375, 1357.6329345703125, 1473.0
309.25, 1568.751708984375, 1355.367919921875, 1473.0
309.5, 1568.751708984375, 1344.8194580078125, 1473.0
309.75, 1568.751708984375, 1352.0748291015625, 1473.0
310.0, 1568.751708984375, 1352.359619140625, 1473.0
310.25, 1568.751708984375, 1346.95361328125, 1473.0
310.5, 1568.751708984375, 1344.501953125, 1473.0
310.75, 1659.50244140625, 1358.3233642578125, 1473.0
311.0, 1659.50244140625, 1359.466796875, 1502.0
311.25, 1659.50244140625, 1369.3009033203125, 1502.0
311.5, 1659.50244140625, 1408.85986328125, 1555.0
311.75, 1659.50244140625, 1446.6177978515625, 1578.0
312.0, 1659.50244140625, 1459.8013916015625, 1578.0
312.25, 1659.50244140625, 1460.2969970703125, 1578.0
312.5, 1659.50244140625, 1453.9290771484375, 1578.0
312.75, 1659.50244140625, 1448.0445556640625, 1578.0
313.0, 1659.50244140625, 1456.1207275390625, 1578.0
313.25, 1659.50244140625, 1446.68896484375, 1578.0
313.5, 1659.50244140625, 1447.1607666015625, 1578.0
313.75, 1659.50244140625, 1452.19677734375, 1578.0
314.0, 1659.50244140625, 1452.6337890625, 1578.0
314.25, 1659.50244140625, 1445.8299560546875, 1578.0
314.5, 1659.50244140625, 1448.771240234375, 1578.0
314.75, 1659.50244140625, 1455.71142578125, 1578.0
315.0, 1765.752685546875, 1729.591552734375, 1592.0
315.25, 1765.752685546875, 1591.9072265625, 1629.0
315.5, 1765.752685546875, 1529.0604248046875, 1636.0
315.75, 1765.752685546875, 1508.942138671875, 1636.0
316.0, 1765.752685546875, 1515.3170166015625, 1636.0
316.25, 1765.752685546875, 1503.3155517578125, 1636.0
316.5, 1765.752685546875, 1506.8194580078125, 1636.0
316.75, 1765.752685546875, 1519.2423095703125, 1636.0
317.0, 1765.752685546875, 1504.9111328125, 1636.0
317.25, 1765.752685546875, 1503.4478759765625, 1636.0
317.5, 1765.752685546875, 1506.0152587890625, 1636.0
317.75, 1765.752685546875, 1516.0445556640625, 1636.0
318.0, 1765.752685546875, 1505.4915771484375, 1636.0
318.25, 1765.752685546875, 1509.6280517578125, 1636.0
318.5, 1765.752685546875, 1513.2711181640625, 1636.0
318.75, 1765.752685546875, 1513.4283447265625, 1636.0
319.0, 1874.752685546875, 1514.8919677734375, 1636.0
319.25, 1874.752685546875, 1009.340087890625, 956.0
319.5, 1874.752685546875, 1426.6903076171875, 1697.0
319.75, 1874.752685546875, 1586.9403076171875, 1762.0
320.0, 1874.752685546875, 1634.0318603515625, 1762.0
320.25, 1874.752685546875, 1630.1578369140625, 1762.0
320.5, 1874.752685546875, 1642.709228515625, 1762.0
320.75, 1874.752685546875, 1629.843994140625, 1762.0
321.0, 1874.752685546875, 1646.3939208984375, 1762.0
321.25, 1874.752685546875, 1637.5487060546875, 1762.0
321.5, 1874.752685546875, 1635.5648193359375, 1762.0
321.75, 1874.752685546875, 1634.134033203125, 1762.0
322.0, 1874.752685546875, 1641.2344970703125, 1762.0
322.25, 1874.752685546875, 1643.7071533203125, 1762.0
322.5, 1874.752685546875, 1632.9683837890625, 1762.0
322.75, 1960.501953125, 1638.8101806640625, 1762.0
323.0, 1960.501953125, 1668.0216064453125, 1798.0
323.25, 1960.501953125, 1662.9019775390625, 1798.0
323.5, 1960.501953125, 1678.5748291015625, 1798.0
323.75, 1960.501953125, 1674.39501953125, 1798.0
324.0, 1960.501953125, 1671.833251953125, 1820.0
324.25, 1960.501953125, 1729.697021484375, 1881.0
324.5, 1960.501953125, 1743.419677734375, 1881.0
324.75, 1960.501953125, 1750.1031494140625, 1881.0
325.0, 1960.501953125, 1752.0054931640625, 1881.0
325.25, 1960.501953125, 1752.1119384765625, 1881.0
325.5, 1960.501953125, 1753.0054931640625, 1881.0
325.75, 1960.501953125, 1752.1163330078125, 1881.0
326.0, 1960.501953125, 1752.97802734375, 1881.0
326.25, 1960.501953125, 1753.3472900390625, 1881.0
326.5, 1960.501953125, 1751.7427978515625, 1881.0
326.75, 2041.5020751953125, 1760.77197265625, 1881.0
327.0, 2041.5020751953125, 1761.464599609375, 1902.0
327.25, 2041.5020751953125, 1788.3643798828125, 1942.0
327.5, 2041.5020751953125, 1828.740966796875, 1961.0
327.75, 2041.5020751953125, 1827.18798828125, 1961.0
328.0, 2041.5020751953125, 1846.4136962890625, 1961.0
328.25, 2041.5020751953125, 1837.31298828125, 1961.0
328.5, 2041.5020751953125, 1847.7569580078125, 1961.0
328.75, 2041.5020751953125, 1841.1563720703125, 1961.0
329.0, 2041.5020751953125, 1835.4434814453125, 1961.0
329.25, 2041.5020751953125, 1838.2291259765625, 1961.0
329.5, 2041.5020751953125, 1843.28076171875, 1961.0
329.75, 2041.5020751953125, 1838.6953125, 1961.0
330.0, 2041.5020751953125, 1837.0458984375, 1961.0
330.25, 2041.5020751953125, 1845.2965087890625, 1961.0
330.5, 2041.5020751953125, 1833.2357177734375, 1961.0
330.75, 2147.5029296875, 1846.7772216796875, 1961.0
331.0, 2147.5029296875, 1834.300537109375, 1961.0
331.25, 2147.5029296875, 1861.294677734375, 1992.0
331.5, 2147.5029296875, 1900.1363525390625, 2038.0
331.75, 2147.5029296875, 1907.4586181640625, 2038.0
332.0, 2147.5029296875, 1923.9852294921875, 2038.0
332.25, 2147.5029296875, 1915.78759765625, 2038.0
332.5, 2147.5029296875, 1922.4600830078125, 2038.0
332.75, 2147.5029296875, 1914.4190673828125, 2038.0
333.0, 2147.5029296875, 1926.6956787109375, 2038.0
333.25, 2147.5029296875, 1920.68115234375, 2038.0
333.5, 2147.5029296875, 1915.0169677734375, 2038.0
333.75, 2147.5029296875, 1920.0625, 2038.0
334.0, 2147.5029296875, 1917.5865478515625, 2038.0
334.25, 2147.5029296875, 1921.7042236328125, 2038.0
334.5, 2147.5029296875, 1916.778564453125, 2038.0
334.75, 2260.002685546875, 1923.7747802734375, 2038.0
335.0, 2260.002685546875, 1934.512939453125, 2073.0
335.25, 2260.002685546875, 1983.0352783203125, 2120.0
335.5, 2260.002685546875, 2015.3974609375, 2154.0
335.75, 2260.002685546875, 2029.7193603515625, 2154.0
336.0, 2260.002685546875, 2029.3917236328125, 2154.0
336.25, 2260.002685546875, 2027.8636474609375, 2154.0
336.5, 2260.002685546875, 2033.898193359375, 2154.0
