Time, Solar house 1.Inverter.P, ESS.Inverter.P, ESS.Lithium Batteries.Li Cells Series 1.SOC, Solar house 2.Inverter.P, ESS.Inverter.Controller.Pref, Solar house 2.Inverter.Controller.Pref
48.75, 1962.47314453125, 4498.9453125, 0.49855345487594604, 1497.395263671875, 4500.0, 1500.0
49.0, 1709.482421875, 4500.83984375, 0.4985477030277252, 1498.4488525390625, 4500.0, 1500.0
49.25, 1822.0633544921875, 4501.5341796875, 0.4985419809818268, 1498.298583984375, 4500.0, 1500.0
49.5, 1923.1944580078125, 4499.72314453125, 0.49853619933128357, 1498.9300537109375, 4500.0, 1500.0
49.75, 1916.3834228515625, 4502.84326171875, 0.49853041768074036, 1500.541748046875, 4500.0, 1500.0
50.0, 1891.1190185546875, 4499.84814453125, 0.49852466583251953, 1499.0526123046875, 4500.0, 1500.0
50.25, 1889.6348876953125, 4498.875, 0.4985189735889435, 1499.39208984375, 4500.0, 1500.0
50.5, 1897.0556640625, 5446.970703125, 0.498512864112854, 1281.090087890625, 7000.0, 1000.0
50.75, 1899.29150390625, 6983.9990234375, 0.49850448966026306, 1027.58984375, 7000.0, 1000.0
51.0, 1898.0264892578125, 6917.89697265625, 0.49849554896354675, 932.6458129882812, 7000.0, 1000.0
51.25, 1898.875244140625, 7005.4521484375, 0.4984864294528961, 969.4396362304688, 7000.0, 1000.0
51.5, 1900.270751953125, 6990.73974609375, 0.49847736954689026, 997.1350708007812, 7000.0, 1000.0
51.75, 1900.187744140625, 7002.251953125, 0.49846839904785156, 997.3414916992188, 7000.0, 1000.0
52.0, 1899.420654296875, 6998.73193359375, 0.4984593987464905, 994.3446655273438, 7000.0, 1000.0
52.25, 1900.5093994140625, 6998.67236328125, 0.498450368642807, 995.9907836914062, 7000.0, 1000.0
52.5, 1901.31640625, 6999.85986328125, 0.4984413683414459, 997.4338989257812, 7000.0, 1000.0
52.75, 1900.432861328125, 6998.708984375, 0.49843230843544006, 997.5147705078125, 7000.0, 1000.0
53.0, 1900.7227783203125, 6997.64990234375, 0.49842336773872375, 998.2661743164062, 7000.0, 1000.0
53.25, 1901.4078369140625, 6998.8818359375, 0.49841439723968506, 999.4116821289062, 7000.0, 1000.0
53.5, 2049.602783203125, 7003.55810546875, 0.4984053671360016, 998.8272705078125, 7000.0, 1000.0
53.75, 2194.209716796875, 6999.8564453125, 0.4983963370323181, 999.5498657226562, 7000.0, 1000.0
54.0, 2257.097900390625, 7000.62548828125, 0.49838733673095703, 1000.5382080078125, 7000.0, 1000.0
54.25, 2222.33056640625, 7000.685546875, 0.4983783960342407, 1001.1868896484375, 7000.0, 1000.0
54.5, 2192.04345703125, 7324.19384765625, 0.49836939573287964, 1518.2510986328125, 8000.0, 2000.0
54.75, 2194.13916015625, 8096.00927734375, 0.4983595609664917, 1984.983154296875, 8000.0, 2000.0
55.0, 2203.444091796875, 7928.75830078125, 0.49834927916526794, 2159.248779296875, 8000.0, 2000.0
55.25, 2205.452392578125, 8007.091796875, 0.49833911657333374, 2052.2236328125, 8000.0, 2000.0
55.5, 2202.16943359375, 8011.330078125, 0.49832889437675476, 1973.5343017578125, 8000.0, 2000.0
55.75, 2200.488525390625, 7996.90234375, 0.49831873178482056, 1986.6561279296875, 8000.0, 2000.0
56.0, 2200.81982421875, 8010.703125, 0.49830859899520874, 2008.361572265625, 8000.0, 2000.0
56.25, 2201.301025390625, 7998.66015625, 0.4982984960079193, 2008.6165771484375, 8000.0, 2000.0
56.5, 2201.988525390625, 7998.3115234375, 0.4982883036136627, 2003.6304931640625, 8000.0, 2000.0
56.75, 2202.707275390625, 8002.23681640625, 0.49827811121940613, 2002.9443359375, 8000.0, 2000.0
57.0, 2202.08056640625, 8000.82275390625, 0.4982680380344391, 2003.2003173828125, 8000.0, 2000.0
57.25, 2201.63330078125, 8002.873046875, 0.49825790524482727, 2002.9337158203125, 8000.0, 2000.0
57.5, 2200.892822265625, 8002.88525390625, 0.49824777245521545, 2001.82177734375, 8000.0, 2000.0
57.75, 2201.837158203125, 7996.92724609375, 0.4982375204563141, 2002.54296875, 8000.0, 2000.0
58.0, 2201.784912109375, 7996.416015625, 0.49822741746902466, 2002.4100341796875, 8000.0, 2000.0
58.25, 2202.126953125, 8000.8076171875, 0.4982173442840576, 2002.6483154296875, 8000.0, 2000.0
58.5, 1790.601806640625, 6665.5126953125, 0.4982077181339264, 2384.61962890625, 6000.0, 2640.0
58.75, 1473.1116943359375, 6157.17236328125, 0.4981997013092041, 2671.781494140625, 6000.0, 2640.0
59.0, 1396.027587890625, 6018.3037109375, 0.4981918931007385, 2766.205078125, 6000.0, 2640.0
59.25, 1471.4674072265625, 6006.49462890625, 0.4981842339038849, 2638.910888671875, 6000.0, 2640.0
59.5, 1505.198974609375, 5999.7802734375, 0.4981766641139984, 2587.578857421875, 6000.0, 2640.0
59.75, 1499.0787353515625, 5999.4443359375, 0.49816909432411194, 2632.7900390625, 6000.0, 2640.0
60.0, 1493.546630859375, 5999.912109375, 0.4981616139411926, 2658.704345703125, 6000.0, 2640.0
60.25, 1493.9285888671875, 6000.1904296875, 0.49815404415130615, 2636.684814453125, 6000.0, 2640.0
60.5, 1496.0223388671875, 6000.19482421875, 0.49814656376838684, 2626.24462890625, 6000.0, 2640.0
60.75, 1497.14306640625, 5998.25830078125, 0.49813902378082275, 2637.474365234375, 6000.0, 2640.0
61.0, 1497.916748046875, 5998.501953125, 0.49813151359558105, 2643.28857421875, 6000.0, 2640.0
61.25, 1499.474609375, 5999.51123046875, 0.4981239438056946, 2640.091796875, 6000.0, 2640.0
61.5, 1499.594482421875, 6000.384765625, 0.4981164336204529, 2637.35791015625, 6000.0, 2640.0
61.75, 1499.528076171875, 6000.18310546875, 0.49810895323753357, 2639.3359375, 6000.0, 2640.0
62.0, 1499.09228515625, 5999.62060546875, 0.4981014132499695, 2639.749755859375, 6000.0, 2640.0
62.25, 1500.359130859375, 5999.248046875, 0.4980938732624054, 2640.5263671875, 6000.0, 2640.0
62.5, 1501.04052734375, 5212.29345703125, 0.4980868399143219, 2169.9970703125, 5000.0, 1930.0
62.75, 1500.0714111328125, 5053.470703125, 0.49808040261268616, 1858.08349609375, 5000.0, 1930.0
63.0, 1500.1085205078125, 5010.11376953125, 0.49807417392730713, 1815.8997802734375, 5000.0, 1930.0
63.25, 1501.0291748046875, 5001.9921875, 0.4980679154396057, 1918.636474609375, 5000.0, 1930.0
63.5, 1165.70947265625, 5002.130859375, 0.4980616867542267, 1951.6998291015625, 5000.0, 1930.0
63.75, 969.0228271484375, 5002.36328125, 0.49805548787117004, 1934.4573974609375, 5000.0, 1930.0
