Time, Ptotal,regD,Time regD,power
5998.5,18834.41602,,,
5998.75,18888.63477,,,
5999,18966.43555,,,
5999.25,19051.06641,,,
5999.5,19070.52539,,,
5999.75,19117.41602,,,
6000,19271.58203,,,
6000.25,19325.23633,,,
6000.5,19325.23633,,,
6000.75,19341.39844,,,
6001,19357.60742,,,
6001.25,19357.60742,,,
6001.5,19357.60742,,,
6001.75,19390.16602,,,
6002,19390.16602,,,
6002.25,19390.16602,,,
6002.5,19390.16602,,,
6002.75,19443.49414,,,
6003,19455.8457,,,
6003.25,19455.8457,,,
6003.5,19455.8457,,,
6003.75,19471.96875,,,
6004,19472.38281,,,
6004.25,19472.38281,,,
6004.5,19472.38281,,,
6004.75,19472.38281,,,
6005,19472.38281,,,
6005.25,19472.38281,,,
6005.5,19472.38281,,,
6005.75,19472.38281,,,
6006,19472.38281,,,
6006.25,19472.38281,,,
6006.5,19472.38281,,,
6006.75,19472.38281,,,
6007,19472.38281,,,
6007.25,19472.38281,,,
6007.5,19472.38281,,,
6007.75,19472.38281,,,
6008,19472.38281,,,
6008.25,19472.38281,,,
6008.5,19472.38281,,,
6008.75,19472.38281,,,
6009,19472.38281,,,
6009.25,19472.38281,,,
6009.5,19472.38281,,,
6009.75,19472.38281,,,
6010,19472.38281,,,
6010.25,19472.38281,,,
6010.5,19472.38281,,,
6010.75,19472.38281,,,
6011,19472.38281,,,
6011.25,19472.38281,,,
6011.5,19472.38281,,,
6011.75,19472.38281,,,
6012,19472.38281,,,
6012.25,19472.38281,,,
6012.5,19472.38281,,,
6012.75,19472.38281,,,
6013,19472.38281,,,
6013.25,19472.38281,,,
6013.5,19472.38281,,,
6013.75,19472.38281,,,
6014,19472.38281,,,
6014.25,19472.38281,,,
6014.5,19472.38281,,,
6014.75,19472.38281,,,
6015,19472.38281,,,
6015.25,19472.38281,,,
6015.5,19472.38281,,,
6015.75,19472.38281,,,
6016,19472.38281,,,
6016.25,19472.38281,,,
6016.5,19472.38281,,,
6016.75,19472.38281,,,
6017,19472.38281,,,
6017.25,19474.32422,,,
6017.5,19483.9375,,,
6017.75,19499.52148,,,
6018,19541.25781,,,
6018.25,19555.67578,,,
6018.5,19588.24805,,,
6018.75,19620.05273,,,
6019,19638.05078,,,
