Time, Ptotal,regD,Time regD,Power
16697.25,19793.17969,,,
16697.5,19793.17969,,,
16697.75,19793.17969,,,
16698,19793.17969,,,
16698.25,19793.17969,,,
16698.5,19793.17969,,,
16698.75,19793.17969,,,
16699,19793.17969,,,
16699.25,19793.17969,,,
16699.5,19793.17969,,,
16699.75,19793.17969,,,
16700,19793.17969,,,
16700.25,19793.17969,,,
16700.5,19793.17969,,,
16700.75,19793.17969,,,
16701,19793.17969,,,
16701.25,19793.17969,,,
16701.5,19793.17969,,,
16701.75,19793.17969,,,
16702,19793.17969,,,
16702.25,19793.17969,,,
16702.5,19793.17969,,,
16702.75,19793.17969,,,
16703,19793.17969,,,
16703.25,19793.17969,,,
16703.5,19793.17969,,,
16703.75,19793.17969,,,
16704,19793.17969,,,
16704.25,19793.17969,,,
16704.5,19793.17969,,,
16704.75,19793.17969,,,
16705,19793.17969,,,
16705.25,19793.17969,,,
16705.5,19793.17969,,,
16705.75,19793.17969,,,
16706,19793.17969,,,
16706.25,19802.47461,,,
16706.5,19809.22461,,,
16706.75,19819.91211,,,
16707,19825.96094,,,
16707.25,19829.56055,,,
16707.5,19835.0918,,,
16707.75,19842.4668,,,
16708,19852.92969,,,
16708.25,19865.62305,,,
16708.5,19867.86914,,,
16708.75,19872.85742,,,
16709,19875.75,,,
16709.25,19891.92578,,,
16709.5,19891.92578,,,
16709.75,19892.48828,,,
16710,19894.03711,,,
16710.25,19894.21875,,,
16710.5,19894.21875,,,
16710.75,19895.94922,,,
16711,19896.26172,,,
16711.25,19902.88086,,,
16711.5,19902.88086,,,
16711.75,19902.88086,,,
16712,19903.05273,,,
16712.25,19908.08203,,,
16712.5,19908.08203,,,
16712.75,19908.08203,,,
16713,19908.08203,,,
16713.25,19908.08203,,,
16713.5,19908.08203,,,
16713.75,19908.08203,,,
16714,19908.08203,,,
16714.25,19908.08203,,,
16714.5,19908.08203,,,
16714.75,19908.08203,,,
16715,19908.08203,,,
16715.25,19908.08203,,,
16715.5,19908.08203,,,
16715.75,19908.08203,,,
16716,19908.08203,,,
16716.25,19908.08203,,,
16716.5,19908.08203,,,
16716.75,19908.08203,,,
16717,19908.08203,,,
16717.25,19908.08203,,,
16717.5,19908.08203,,,
16717.75,19908.08203,,,
16718,19908.08203,,,
16718.25,19908.08203,,,
16718.5,19908.08203,,,
16718.75,19908.08203,,,
16719,19908.08203,,,
16719.25,19908.08203,,,
16719.5,19908.08203,,,
16719.75,19908.08203,,,
16720,19908.08203,,,
16720.25,19908.08203,,,
16720.5,19908.08203,,,
16720.75,19908.08203,,,
16721,19908.08203,,,
16721.25,19908.08203,,,
16721.5,19908.08203,,,
16721.75,19908.08203,,,
16722,19908.08203,,,
16722.25,19908.08203,,,
16722.5,19908.08203,,,
16722.75,19908.08203,,,
16723,19908.08203,,,
16723.25,19908.08203,,,
16723.5,19908.08203,,,
16723.75,19908.08203,,,
16724,19908.08203,,,
16724.25,19908.08203,,,
16724.5,19908.08203,,,
16724.75,19908.08203,,,
16725,19908.08203,,,
16725.25,19908.08203,,,
16725.5,19908.08203,,,
16725.75,19908.08203,,,
16726,19908.08203,,,
16726.25,19908.08203,,,
16726.5,19908.08203,,,
16726.75,19908.08203,,,
16727,19908.08203,,,
16727.25,19908.08203,,,
16727.5,19908.08203,,,
16727.75,19908.08203,,,
16728,19908.08203,,,
16728.25,19908.08203,,,
16728.5,19908.08203,,,
16728.75,19908.08203,,,
16729,19908.08203,,,
16729.25,19908.08203,,,
16729.5,19908.08203,,,
16729.75,19908.08203,,,
16730,19908.08203,,,
16730.25,19908.08203,,,
16730.5,19908.08203,,,
16730.75,19908.08203,,,
16731,19908.08203,,,
16731.25,19908.08203,,,
16731.5,19908.08203,,,
16731.75,19908.08203,,,
16732,19908.08203,,,
16732.25,19908.08203,,,
16732.5,19908.08203,,,
16732.75,19908.08203,,,
16733,19908.08203,,,
16733.25,19908.08203,,,
16733.5,19908.08203,,,
16733.75,19908.08203,,,
16734,19908.08203,,,
16734.25,19908.08203,,,
16734.5,19908.08203,,,
16734.75,19908.08203,,,
