Time, Ptotal,Regd,Time regD
2670.25,6296.802246,,
2670.5,6296.802246,,
2670.75,6296.802246,,
2671,6296.802246,,
2671.25,6296.802246,,
2671.5,6296.802246,,
2671.75,6296.802246,,
2672,6296.802246,,
2672.25,6296.802246,,
2672.5,6296.802246,,
2672.75,6296.802246,,
2673,6296.802246,,
2673.25,6296.802246,,
2673.5,6296.802246,,
2673.75,6296.802246,,
2674,6296.802246,,
2674.25,6296.802246,,
2674.5,6296.802246,,
2674.75,6296.802246,,
2675,6296.802246,,
2675.25,6296.802246,,
2675.5,6296.802246,,
2675.75,6296.802246,,
2676,6296.802246,,
2676.25,6296.802246,,
2676.5,6296.802246,,
2676.75,6296.802246,,
2677,6296.802246,,
2677.25,6296.802246,,
2677.5,6296.802246,,
2677.75,6296.802246,,
2678,6296.802246,,
2678.25,6296.802246,,
2678.5,6296.802246,,
2678.75,6296.802246,,
2679,6296.802246,,
2679.25,6296.802246,,
2679.5,6296.802246,,
2679.75,6296.802246,,
2680,6296.802246,,
2680.25,6296.802246,,
2680.5,6296.802246,,
2680.75,6296.802246,,
2681,6296.802246,,
2681.25,6296.802246,,
2681.5,6296.802246,,
2681.75,6296.802246,,
2682,6296.802246,,
2682.25,6296.802246,,
2682.5,6296.802246,,
2682.75,6291.237793,,
2683,6290.13623,,
2683.25,6284.946289,,
2683.5,6282.35791,,
2683.75,6278.892578,,
2684,6275.548828,,
2684.25,6268.34082,,
2684.5,6264.807617,,
2684.75,6256.222656,,
2685,6253.175781,,
2685.25,6249.711426,,
2685.5,6249.711426,,
2685.75,6238.787598,,
2686,6238.441406,,
2686.25,6237.40332,,
2686.5,6237.04834,,
2686.75,6234.962891,,
2687,6234.962891,,
2687.25,6234.962891,,
2687.5,6234.962891,,
2687.75,6231.839844,,
2688,6231.839844,,
2688.25,6231.839844,,
2688.5,6231.839844,,
2688.75,6228.72168,,
2689,6228.72168,,
2689.25,6228.72168,,
2689.5,6228.72168,,
2689.75,6227.683594,,
2690,6227.683594,,
2690.25,6227.683594,,
2690.5,6227.683594,,
2690.75,6227.683594,,
2691,6227.683594,,
2691.25,6227.683594,,
2691.5,6227.683594,,
2691.75,6227.683594,,
2692,6227.683594,,
2692.25,6227.683594,,
2692.5,6227.683594,,
2692.75,6227.683594,,
2693,6227.683594,,
2693.25,6227.683594,,
2693.5,6227.683594,,
2693.75,6227.683594,,
2694,6227.683594,,
2694.25,6227.683594,,
2694.5,6227.683594,,
2694.75,6227.683594,,
2695,6227.683594,,
2695.25,6227.683594,,
2695.5,6227.683594,,
2695.75,6227.683594,,
2696,6227.683594,,
2696.25,6227.683594,,
2696.5,6227.683594,,
2696.75,6227.683594,,
2697,6227.683594,,
2697.25,6227.683594,,
2697.5,6227.683594,,
2697.75,6227.683594,,
2698,6227.683594,,
2698.25,6227.683594,,
2698.5,6227.683594,,
2698.75,6227.683594,,
2699,6227.683594,,
2699.25,6227.683594,,
2699.5,6227.683594,,
2699.75,6227.683594,,
2700,6227.683594,,
2700.25,6227.683594,,
2700.5,6227.683594,,
2700.75,6227.683594,,
2701,6227.683594,,
2701.25,6227.683594,,
2701.5,6227.683594,,
2701.75,6227.683594,,
2702,6227.683594,,
2702.25,6227.683594,,
2702.5,6227.683594,,
2702.75,6222.508301,,
2703,6184.89209,,
2703.25,6164.898926,,
2703.5,6129.763184,,
2703.75,6090.47168,,
2704,6090.47168,,
2704.25,6050.04541,,
2704.5,5998.274414,,
2704.75,5981.60791,,
2705,5920.937988,,
2705.25,5896.552246,,
2705.5,5889.640137,,
2705.75,5878.619629,,
2706,5796.450684,,
2706.25,5780.524902,,
2706.5,5776.20752,,
2706.75,5767.780762,,
2707,5759.82666,,
2707.25,5759.82666,,
2707.5,5759.82666,,
2707.75,5736.172363,,
2708,5736.172363,,
2708.25,5736.172363,,
2708.5,5736.172363,,
2708.75,5732.851074,,
2709,5712.830566,,
2709.25,5712.830566,,
2709.5,5712.830566,,
2709.75,5712.830566,,
2710,5705.119141,,
2710.25,5705.119141,,
2710.5,5705.119141,,
2710.75,5705.119141,,
2711,5705.119141,,
2711.25,5705.119141,,
2711.5,5705.119141,,
2711.75,5705.119141,,
2712,5705.119141,,
2712.25,5705.119141,,
2712.5,5705.119141,,
2712.75,5705.119141,,
2713,5705.119141,,
2713.25,5705.119141,,
2713.5,5705.119141,,
2713.75,5705.119141,,
2714,5705.119141,,
2714.25,5705.119141,,
2714.5,5705.119141,,
2714.75,5705.119141,,
2715,5705.119141,,
2715.25,5705.119141,,
2715.5,5705.119141,,
2715.75,5705.119141,,
2716,5705.119141,,
2716.25,5705.119141,,
2716.5,5705.119141,,
2716.75,5705.119141,,
2717,5705.119141,,
2717.25,5705.119141,,
2717.5,5705.119141,,
2717.75,5705.119141,,
2718,5705.119141,,
2718.25,5705.119141,,
2718.5,5705.119141,,
2718.75,5705.119141,,
2719,5705.119141,,
2719.25,5705.119141,,
2719.5,5705.119141,,
2719.75,5705.119141,,
2720,5705.119141,,
2720.25,5705.119141,,
2720.5,5705.119141,,
2720.75,5705.119141,,
2721,5705.119141,,
2721.25,5705.119141,,
2721.5,5705.119141,,
2721.75,5705.119141,,
2722,5705.119141,,
2722.25,5705.119141,,
2722.5,5705.119141,,
2722.75,5705.119141,,
2723,5704.529297,,
2723.25,5697.611816,,
2723.5,5689.040039,,
2723.75,5669.039063,,
2724,5635.038086,,
2724.25,5618.492188,,
2724.5,5592.814941,,
2724.75,5539.758789,,
2725,5506.109863,,
2725.25,5478.343262,,
2725.5,5456.562012,,
2725.75,5443.919434,,
2726,5380.368164,,
2726.25,5356.30127,,
2726.5,5343.845703,,
2726.75,5341.695313,,
2727,5334.455078,,
2727.25,5328.899414,,
2727.5,5328.899414,,
2727.75,5328.899414,,
2728,5316.201172,,
2728.25,5316.201172,,
2728.5,5316.201172,,
2728.75,5316.201172,,
2729,5291.096191,,
2729.25,5291.096191,,
2729.5,5291.096191,,
2729.75,5291.096191,,
2730,5284.880859,,
2730.25,5284.880859,,
2730.5,5284.880859,,
2730.75,5284.880859,,
2731,5284.880859,,
2731.25,5284.880859,,
2731.5,5284.880859,,
2731.75,5284.880859,,
2732,5284.880859,,
2732.25,5284.880859,,
2732.5,5284.880859,,
2732.75,5284.880859,,
2733,5284.880859,,
2733.25,5284.880859,,
2733.5,5284.880859,,
2733.75,5284.880859,,
2734,5284.880859,,
2734.25,5284.880859,,
2734.5,5284.880859,,
2734.75,5284.880859,,
2735,5284.880859,,
2735.25,5284.880859,,
2735.5,5284.880859,,
2735.75,5284.880859,,
2736,5284.880859,,
2736.25,5284.880859,,
2736.5,5284.880859,,
2736.75,5284.880859,,
2737,5284.880859,,
2737.25,5284.880859,,
2737.5,5284.880859,,
2737.75,5284.880859,,
2738,5284.880859,,
2738.25,5284.880859,,
2738.5,5284.880859,,
2738.75,5284.880859,,
2739,5284.880859,,
2739.25,5284.880859,,
2739.5,5284.880859,,
2739.75,5284.880859,,
2740,5284.880859,,
2740.25,5284.880859,,
2740.5,5284.880859,,
2740.75,5284.880859,,
2741,5284.880859,,
2741.25,5284.880859,,
2741.5,5284.880859,,
2741.75,5284.880859,,
2742,5284.880859,,
2742.25,5284.880859,,
2742.5,5284.880859,,
2742.75,5284.880859,,
2743,5284.880859,,
2743.25,5284.880859,,
2743.5,5284.880859,,
2743.75,5282.41748,,
2744,5279.355469,,
2744.25,5274.190918,,
2744.5,5270.583984,,
2744.75,5265.124512,,
2745,5262.709961,,
2745.25,5258.412598,,
2745.5,5255.671387,,
2745.75,5251.924316,,
2746,5250.736328,,
2746.25,5237.179688,,
2746.5,5236.470215,,
2746.75,5234.67334,,
2747,5234.362305,,
2747.25,5232.250977,,
2747.5,5232.250977,,
2747.75,5232.250977,,
2748,5232.250977,,
2748.25,5229.546875,,
2748.5,5229.546875,,
2748.75,5229.546875,,
2749,5229.546875,,
2749.25,5226.847168,,
2749.5,5226.847168,,
2749.75,5226.847168,,
2750,5226.847168,,
2750.25,5225.050293,,
2750.5,5225.050293,,
2750.75,5225.050293,,
2751,5225.050293,,
2751.25,5225.050293,,
2751.5,5225.050293,,
2751.75,5225.050293,,
2752,5225.050293,,
2752.25,5225.050293,,
2752.5,5225.050293,,
2752.75,5225.050293,,
2753,5225.050293,,
2753.25,5225.050293,,
2753.5,5225.050293,,
2753.75,5225.050293,,
2754,5225.050293,,
2754.25,5225.050293,,
2754.5,5225.050293,,
2754.75,5225.050293,,
2755,5225.050293,,
2755.25,5225.050293,,
2755.5,5225.050293,,
2755.75,5225.050293,,
2756,5225.050293,,
2756.25,5225.050293,,
2756.5,5225.050293,,
2756.75,5225.050293,,
2757,5225.050293,,
2757.25,5225.050293,,
2757.5,5225.050293,,
2757.75,5225.050293,,
2758,5225.050293,,
2758.25,5225.050293,,
2758.5,5225.050293,,
2758.75,5225.050293,,
2759,5225.050293,,
2759.25,5225.050293,,
2759.5,5225.050293,,
2759.75,5225.050293,,
2760,5225.050293,,
2760.25,5225.050293,,
2760.5,5225.050293,,
2760.75,5225.050293,,
2761,5225.050293,,
2761.25,5225.050293,,
2761.5,5225.050293,,
2761.75,5225.050293,,
2762,5225.050293,,
2762.25,5225.050293,,
2762.5,5225.050293,,
2762.75,5225.050293,,
2763,5225.050293,,
2763.25,5225.050293,,
2763.5,5225.050293,,
2763.75,5212.347656,,
2764,5179.094727,,
2764.25,5125.427734,,
2764.5,5081.512207,,
2764.75,5025.505859,,
2765,4928.292969,,
2765.25,4890.879395,,
2765.5,4878.697266,,
2765.75,4821.092285,,
2766,4788.253418,,
2766.25,4741.54541,,
2766.5,4613.148438,,
2766.75,4584.158203,,
2767,4578.82373,,
2767.25,4566.98877,,
2767.5,4521.540039,,
2767.75,4521.540039,,
2768,4521.540039,,
2768.25,4484.057129,,
2768.5,4471.771484,,
2768.75,4471.771484,,
2769,4471.771484,,
2769.25,4441.825195,,
2769.5,4435.539063,,
2769.75,4435.539063,,
2770,4435.539063,,
2770.25,4421.060059,,
2770.5,4411.905273,,
2770.75,4411.905273,,
2771,4411.905273,,
2771.25,4411.905273,,
2771.5,4411.905273,,
2771.75,4411.905273,,
2772,4411.905273,,
2772.25,4411.905273,,
2772.5,4411.905273,,
2772.75,4411.905273,,
2773,4411.905273,,
2773.25,4411.905273,,
2773.5,4411.905273,,
2773.75,4411.905273,,
2774,4411.905273,,
2774.25,4411.905273,,
2774.5,4411.905273,,
2774.75,4411.905273,,
2775,4411.905273,,
2775.25,4411.905273,,
2775.5,4411.905273,,
2775.75,4411.905273,,
2776,4411.905273,,
2776.25,4411.905273,,
2776.5,4411.905273,,
2776.75,4411.905273,,
2777,4411.905273,,
2777.25,4411.905273,,
2777.5,4411.905273,,
2777.75,4411.905273,,
2778,4411.905273,,
2778.25,4411.905273,,
2778.5,4411.905273,,
2778.75,4411.905273,,
2779,4411.905273,,
2779.25,4411.905273,,
2779.5,4411.905273,,
2779.75,4411.905273,,
2780,4411.905273,,
2780.25,4411.905273,,
2780.5,4411.905273,,
2780.75,4411.905273,,
2781,4411.905273,,
2781.25,4411.905273,,
2781.5,4411.905273,,
2781.75,4411.905273,,
2782,4411.905273,,
2782.25,4411.905273,,
2782.5,4411.905273,,
2782.75,4411.905273,,
2783,4411.905273,,
2783.25,4411.905273,,
2783.5,4411.905273,,
2783.75,4411.905273,,
2784,4411.905273,,
2784.25,4386.958496,,
2784.5,4100.871094,,
2784.75,4005.89917,,
2785,3852.868652,,
2785.25,3496.797607,,
2785.5,3342.810547,,
2785.75,3271.301025,,
2786,3041.186035,,
2786.25,2858.590576,,
2786.5,2558.612061,,
2786.75,2385.865967,,
2787,2283.364746,,
2787.25,2270.456543,,
2787.5,2041.500366,,
2787.75,2038.943237,,
2788,2038.943237,,
2788.25,2038.943237,,
2788.5,1905.67627,,
2788.75,1901.056641,,
2789,1901.056641,,
2789.25,1901.056641,,
2789.5,1780.862915,,
2789.75,1780.862915,,
2790,1780.862915,,
2790.25,1780.862915,,
2790.5,1678.362061,,
2790.75,1678.362061,,
2791,1678.362061,,
2791.25,1678.362061,,
2791.5,1678.362061,,
2791.75,1678.362061,,
2792,1678.362061,,
2792.25,1678.362061,,
2792.5,1678.362061,,
2792.75,1678.362061,,
2793,1678.362061,,
2793.25,1678.362061,,
2793.5,1678.362061,,
2793.75,1678.362061,,
2794,1678.362061,,
2794.25,1678.362061,,
2794.5,1678.362061,,
2794.75,1678.362061,,
2795,1678.362061,,
2795.25,1678.362061,,
2795.5,1678.362061,,
2795.75,1678.362061,,
2796,1678.362061,,
2796.25,1678.362061,,
2796.5,1678.362061,,
2796.75,1678.362061,,
2797,1678.362061,,
2797.25,1678.362061,,
2797.5,1678.362061,,
2797.75,1678.362061,,
2798,1678.362061,,
2798.25,1678.362061,,
2798.5,1678.362061,,
2798.75,1678.362061,,
2799,1678.362061,,
2799.25,1678.362061,,
2799.5,1678.362061,,
2799.75,1678.362061,,
2800,1678.362061,,
2800.25,1678.362061,,
2800.5,1678.362061,,
2800.75,1678.362061,,
2801,1678.362061,,
2801.25,1678.362061,,
2801.5,1678.362061,,
2801.75,1678.362061,,
2802,1678.362061,,
2802.25,1678.362061,,
2802.5,1678.362061,,
2802.75,1678.362061,,
2803,1678.362061,,
2803.25,1678.362061,,
2803.5,1678.362061,,
2803.75,1678.362061,,
2804,1678.362061,,
2804.25,1678.362061,,
2804.5,1673.079712,,
2804.75,1628.554932,,
2805,1601.522827,,
2805.25,1550.561401,,
2805.5,1512.869873,,
2805.75,1505.495361,,
2806,1471.309082,,
2806.25,1438.434448,,
2806.5,1420.188232,,
2806.75,1344.043823,,
2807,1337.594116,,
2807.25,1314.039429,,
2807.5,1304.689087,,
2807.75,1254.952271,,
2808,1254.952271,,
2808.25,1254.952271,,
2808.5,1239.56604,,
2808.75,1232.064087,,
2809,1232.064087,,
2809.25,1232.064087,,
2809.5,1214.465576,,
2809.75,1210.322754,,
2810,1210.322754,,
2810.25,1210.322754,,
2810.5,1210.322754,,
2810.75,1189.728271,,
2811,1189.728271,,
2811.25,1189.728271,,
2811.5,1189.728271,,
2811.75,1189.728271,,
2812,1189.728271,,
2812.25,1189.728271,,
2812.5,1189.728271,,
2812.75,1189.728271,,
2813,1189.728271,,
2813.25,1189.728271,,
2813.5,1189.728271,,
2813.75,1189.728271,,
2814,1189.728271,,
2814.25,1189.728271,,
2814.5,1189.728271,,
2814.75,1189.728271,,
2815,1189.728271,,
2815.25,1189.728271,,
2815.5,1189.728271,,
2815.75,1189.728271,,
2816,1189.728271,,
2816.25,1189.728271,,
2816.5,1189.728271,,
2816.75,1189.728271,,
2817,1189.728271,,
2817.25,1189.728271,,
2817.5,1189.728271,,
2817.75,1189.728271,,
2818,1189.728271,,
2818.25,1189.728271,,
2818.5,1189.728271,,
2818.75,1189.728271,,
2819,1189.728271,,
2819.25,1189.728271,,
2819.5,1189.728271,,
2819.75,1189.728271,,
2820,1189.728271,,
2820.25,1189.728271,,
2820.5,1189.728271,,
2820.75,1189.728271,,
2821,1189.728271,,
2821.25,1189.728271,,
2821.5,1189.728271,,
2821.75,1189.728271,,
2822,1189.728271,,
2822.25,1189.728271,,
2822.5,1189.728271,,
2822.75,1189.728271,,
2823,1189.728271,,
2823.25,1189.728271,,
2823.5,1189.728271,,
2823.75,1189.728271,,
2824,1189.728271,,
2824.25,1189.728271,,
2824.5,1189.728271,,
2824.75,1273.681274,,
2825,1322.412842,,
2825.25,1418.228882,,
2825.5,1595.950317,,
2825.75,1675.460815,,
2826,1692.7052,,
2826.25,1838.151489,,
2826.5,1976.877563,,
2826.75,2083.336182,,
2827,2279.069336,,
2827.25,2351.853271,,
2827.5,2365.847412,,
2827.75,2509.262939,,
2828,2643.140625,,
2828.25,2674.397705,,
2828.5,2685.726563,,
2828.75,2707.658203,,
2829,2730.754883,,
2829.25,2730.754883,,
2829.5,2730.754883,,
2829.75,2834.797363,,
2830,2834.797363,,
2830.25,2834.797363,,
2830.5,2834.797363,,
2830.75,2925.06665,,
2831,2925.06665,,
2831.25,2925.06665,,
2831.5,2925.06665,,
2831.75,2925.06665,,
2832,2925.06665,,
2832.25,2925.06665,,
2832.5,2925.06665,,
2832.75,2925.06665,,
2833,2925.06665,,
2833.25,2925.06665,,
2833.5,2925.06665,,
2833.75,2925.06665,,
2834,2925.06665,,
2834.25,2925.06665,,
2834.5,2925.06665,,
2834.75,2925.06665,,
2835,2925.06665,,
2835.25,2925.06665,,
2835.5,2925.06665,,
2835.75,2925.06665,,
2836,2925.06665,,
2836.25,2925.06665,,
2836.5,2925.06665,,
2836.75,2925.06665,,
2837,2925.06665,,
2837.25,2925.06665,,
2837.5,2925.06665,,
2837.75,2925.06665,,
2838,2925.06665,,
2838.25,2925.06665,,
2838.5,2925.06665,,
2838.75,2925.06665,,
2839,2925.06665,,
2839.25,2925.06665,,
2839.5,2925.06665,,
2839.75,2925.06665,,
2840,2925.06665,,
2840.25,2925.06665,,
2840.5,2925.06665,,
2840.75,2925.06665,,
2841,2925.06665,,
2841.25,2925.06665,,
2841.5,2925.06665,,
2841.75,2925.06665,,
2842,2925.06665,,
2842.25,2925.06665,,
2842.5,2925.06665,,
2842.75,2925.06665,,
2843,2925.06665,,
2843.25,2925.06665,,
2843.5,2925.06665,,
2843.75,2925.06665,,
2844,2925.06665,,
2844.25,2925.06665,,
2844.5,2925.06665,,
2844.75,2925.06665,,
2845,2936.069092,,
2845.25,2938.825928,,
2845.5,2948.966064,,
2845.75,2954.123291,,
2846,2963.395752,,
2846.25,2969.637207,,
2846.5,2984.037109,,
2846.75,2991.656738,,
2847,3008.051514,,
2847.25,3014.790283,,
2847.5,3021.080322,,
2847.75,3021.080322,,
2848,3041.528076,,
2848.25,3042.230469,,
2848.5,3044.336914,,
2848.75,3045.096191,,
2849,3049.237061,,
2849.25,3049.237061,,
2849.5,3049.237061,,
2849.75,3049.237061,,
2850,3055.484863,,
2850.25,3055.484863,,
2850.5,3055.484863,,
2850.75,3055.484863,,
2851,3061.776611,,
2851.25,3061.776611,,
2851.5,3061.776611,,
2851.75,3061.776611,,
2852,3063.883545,,
2852.25,3063.883545,,
2852.5,3063.883545,,
2852.75,3063.883545,,
2853,3063.883545,,
2853.25,3063.883545,,
2853.5,3063.883545,,
2853.75,3063.883545,,
2854,3063.883545,,
2854.25,3063.883545,,
2854.5,3063.883545,,
2854.75,3063.883545,,
2855,3063.883545,,
2855.25,3063.883545,,
2855.5,3063.883545,,
2855.75,3063.883545,,
2856,3063.883545,,
2856.25,3063.883545,,
2856.5,3063.883545,,
2856.75,3063.883545,,
2857,3063.883545,,
2857.25,3063.883545,,
2857.5,3063.883545,,
2857.75,3063.883545,,
2858,3063.883545,,
2858.25,3063.883545,,
2858.5,3063.883545,,
2858.75,3063.883545,,
2859,3063.883545,,
2859.25,3063.883545,,
2859.5,3063.883545,,
2859.75,3063.883545,,
2860,3063.883545,,
2860.25,3063.883545,,
2860.5,3063.883545,,
2860.75,3063.883545,,
2861,3063.883545,,
2861.25,3063.883545,,
2861.5,3063.883545,,
2861.75,3063.883545,,
2862,3063.883545,,
2862.25,3063.883545,,
2862.5,3063.883545,,
2862.75,3063.883545,,
2863,3063.883545,,
2863.25,3063.883545,,
2863.5,3063.883545,,
2863.75,3063.883545,,
2864,3063.883545,,
2864.25,3063.883545,,
2864.5,3063.883545,,
2864.75,3063.883545,,
2865,3064.942627,,
2865.25,3080.018799,,
2865.5,3087.227539,,
2865.75,3100.905518,,
2866,3116.071289,,
2866.25,3116.071289,,
2866.5,3131.675537,,
2866.75,3151.229492,,
2867,3158.250244,,
2867.25,3177.12793,,
2867.5,3186.209473,,
2867.75,3189.554199,,
2868,3192.938477,,
2868.25,3232.217285,,
2868.5,3237.94165,,
2868.75,3239.47583,,
2869,3243.628174,,
2869.25,3246.673584,,
2869.5,3246.673584,,
2869.75,3246.673584,,
2870,3255.700439,,
2870.25,3255.869629,,
2870.5,3255.869629,,
2870.75,3255.869629,,
2871,3257.057373,,
2871.25,3265.155762,,
2871.5,3265.155762,,
2871.75,3265.155762,,
2872,3265.155762,,
2872.25,3268.270996,,
2872.5,3268.270996,,
2872.75,3268.270996,,
2873,3268.270996,,
2873.25,3268.270996,,
2873.5,3268.270996,,
2873.75,3268.270996,,
2874,3268.270996,,
2874.25,3268.270996,,
2874.5,3268.270996,,
2874.75,3268.270996,,
2875,3268.270996,,
2875.25,3268.270996,,
2875.5,3268.270996,,
2875.75,3268.270996,,
2876,3268.270996,,
2876.25,3268.270996,,
2876.5,3268.270996,,
2876.75,3268.270996,,
2877,3268.270996,,
2877.25,3268.270996,,
2877.5,3268.270996,,
2877.75,3268.270996,,
2878,3268.270996,,
2878.25,3268.270996,,
2878.5,3268.270996,,
2878.75,3268.270996,,
2879,3268.270996,,
2879.25,3268.270996,,
2879.5,3268.270996,,
2879.75,3268.270996,,
2880,3268.270996,,
2880.25,3268.270996,,
2880.5,3268.270996,,
2880.75,3268.270996,,
2881,3268.270996,,
2881.25,3268.270996,,
2881.5,3268.270996,,
2881.75,3268.270996,,
2882,3268.270996,,
2882.25,3268.270996,,
2882.5,3268.270996,,
2882.75,3268.270996,,
2883,3268.270996,,
2883.25,3268.270996,,
2883.5,3268.270996,,
2883.75,3268.270996,,
2884,3268.270996,,
2884.25,3268.270996,,
2884.5,3268.270996,,
2884.75,3268.270996,,
2885,3268.270996,,
2885.25,3268.270996,,
2885.5,3287.314453,,
2885.75,3309.168457,,
2886,3359.288818,,
2886.25,3442.524414,,
2886.5,3485.772217,,
2886.75,3571.274902,,
2887,3714.754639,,
2887.25,3798.212891,,
2887.5,3884.000244,,
2887.75,3933.631348,,
2888,3972.497803,,
2888.25,4067.881836,,
2888.5,4231.870117,,
2888.75,4269.095703,,
2889,4275.663086,,
2889.25,4292.254883,,
2889.5,4309.115723,,
2889.75,4309.115723,,
2890,4309.115723,,
2890.25,4343.646484,,
2890.5,4343.646484,,
2890.75,4343.646484,,
2891,4343.646484,,
2891.25,4415.939941,,
2891.5,4415.939941,,
2891.75,4415.939941,,
2892,4415.939941,,
2892.25,4434.687012,,
2892.5,4434.687012,,
2892.75,4434.687012,,
2893,4434.687012,,
2893.25,4434.687012,,
2893.5,4434.687012,,
2893.75,4434.687012,,
2894,4434.687012,,
2894.25,4434.687012,,
2894.5,4434.687012,,
2894.75,4434.687012,,
2895,4434.687012,,
2895.25,4434.687012,,
2895.5,4434.687012,,
2895.75,4434.687012,,
2896,4434.687012,,
2896.25,4434.687012,,
2896.5,4434.687012,,
2896.75,4434.687012,,
2897,4434.687012,,
2897.25,4434.687012,,
2897.5,4434.687012,,
2897.75,4434.687012,,
2898,4434.687012,,
2898.25,4434.687012,,
2898.5,4434.687012,,
2898.75,4434.687012,,
2899,4434.687012,,
2899.25,4434.687012,,
2899.5,4434.687012,,
2899.75,4434.687012,,
2900,4434.687012,,
2900.25,4434.687012,,
2900.5,4434.687012,,
2900.75,4434.687012,,
2901,4434.687012,,
2901.25,4434.687012,,
2901.5,4434.687012,,
2901.75,4434.687012,,
2902,4434.687012,,
2902.25,4434.687012,,
2902.5,4434.687012,,
2902.75,4434.687012,,
2903,4434.687012,,
2903.25,4434.687012,,
2903.5,4434.687012,,
2903.75,4434.687012,,
2904,4434.687012,,
2904.25,4434.687012,,
2904.5,4434.687012,,
2904.75,4434.687012,,
2905,4434.687012,,
2905.25,4434.687012,,
2905.5,4434.687012,,
2905.75,4434.687012,,
2906,4478.646973,,
2906.25,4511.977051,,
2906.5,4637.770508,,
2906.75,4707.561523,,
2907,4805.084961,,
2907.25,4854.6875,,
2907.5,4937.475098,,
2907.75,4994.758789,,
2908,5077.055176,,
2908.25,5102.067871,,
2908.5,5342.271973,,
2908.75,5366.015625,,
2909,5403.720215,,
2909.25,5410.181152,,
2909.5,5484.506836,,
2909.75,5484.506836,,
2910,5484.506836,,
2910.25,5494.713867,,
2910.5,5537.5,,
2910.75,5537.5,,
2911,5537.5,,
2911.25,5545.552734,,
2911.5,5592.437012,,
2911.75,5592.437012,,
2912,5592.437012,,
2912.25,5592.437012,,
2912.5,5630.14209,,
2912.75,5630.14209,,
2913,5630.14209,,
2913.25,5630.14209,,
2913.5,5630.14209,,
2913.75,5630.14209,,
2914,5630.14209,,
2914.25,5630.14209,,
2914.5,5630.14209,,
2914.75,5630.14209,,
2915,5630.14209,,
2915.25,5630.14209,,
2915.5,5630.14209,,
2915.75,5630.14209,,
2916,5630.14209,,
2916.25,5630.14209,,
2916.5,5630.14209,,
2916.75,5630.14209,,
2917,5630.14209,,
2917.25,5630.14209,,
2917.5,5630.14209,,
2917.75,5630.14209,,
2918,5630.14209,,
2918.25,5630.14209,,
2918.5,5630.14209,,
2918.75,5630.14209,,
2919,5630.14209,,
2919.25,5630.14209,,
2919.5,5630.14209,,
2919.75,5630.14209,,
2920,5630.14209,,
2920.25,5630.14209,,
2920.5,5630.14209,,
2920.75,5630.14209,,
2921,5630.14209,,
2921.25,5630.14209,,
2921.5,5630.14209,,
2921.75,5630.14209,,
2922,5630.14209,,
2922.25,5630.14209,,
2922.5,5630.14209,,
2922.75,5630.14209,,
2923,5630.14209,,
2923.25,5630.14209,,
2923.5,5630.14209,,
2923.75,5630.14209,,
2924,5630.14209,,
2924.25,5630.14209,,
2924.5,5630.14209,,
2924.75,5630.14209,,
2925,5630.14209,,
2925.25,5630.14209,,
2925.5,5630.14209,,
2925.75,5630.14209,,
2926,5637.278809,,
2926.25,5640.113281,,
2926.5,5665.199707,,
2926.75,5692.138184,,
2927,5724.074219,,
2927.25,5784.647461,,
2927.5,5822.046875,,
2927.75,5829.334473,,
2928,5862.210938,,
2928.25,5882.868652,,
2928.5,5910.725586,,
2928.75,5989.69043,,
2929,6006.305176,,
2929.25,6010.487305,,
2929.5,6015.917969,,
2929.75,6047.658691,,
2930,6047.658691,,
2930.25,6047.658691,,
2930.5,6062.023438,,
2930.75,6069.250977,,
2931,6069.250977,,
2931.25,6069.250977,,
2931.5,6094.310547,,
2931.75,6098.462402,,
2932,6098.462402,,
2932.25,6098.462402,,
2932.5,6106.963379,,
2932.75,6113.249023,,
2933,6113.249023,,
2933.25,6113.249023,,
2933.5,6113.249023,,
2933.75,6113.249023,,
2934,6113.249023,,
2934.25,6113.249023,,
2934.5,6113.249023,,
2934.75,6113.249023,,
2935,6113.249023,,
2935.25,6113.249023,,
2935.5,6113.249023,,
2935.75,6113.249023,,
2936,6113.249023,,
2936.25,6113.249023,,
2936.5,6113.249023,,
2936.75,6113.249023,,
2937,6113.249023,,
2937.25,6113.249023,,
2937.5,6113.249023,,
2937.75,6113.249023,,
2938,6113.249023,,
2938.25,6113.249023,,
2938.5,6113.249023,,
2938.75,6113.249023,,
2939,6113.249023,,
2939.25,6113.249023,,
2939.5,6113.249023,,
2939.75,6113.249023,,
2940,6113.249023,,
2940.25,6113.249023,,
2940.5,6113.249023,,
2940.75,6113.249023,,
2941,6113.249023,,
2941.25,6113.249023,,
2941.5,6113.249023,,
2941.75,6113.249023,,
2942,6113.249023,,
2942.25,6113.249023,,
2942.5,6113.249023,,
2942.75,6113.249023,,
2943,6113.249023,,
2943.25,6113.249023,,
2943.5,6113.249023,,
2943.75,6113.249023,,
2944,6113.249023,,
2944.25,6113.249023,,
2944.5,6113.249023,,
2944.75,6113.249023,,
2945,6113.249023,,
2945.25,6113.249023,,
2945.5,6113.249023,,
2945.75,6113.249023,,
2946,6113.249023,,
2946.25,6111.427734,,
2946.5,6110.518066,,
2946.75,6101.048828,,
2947,6096.928711,,
2947.25,6092.316895,,
2947.5,6076.942383,,
2947.75,6070.174805,,
2948,6067.378906,,
2948.25,6058.652344,,
2948.5,6050.796875,,
2948.75,6035.377441,,
2949,6026.01709,,
2949.25,6020.772949,,
2949.5,6019.977051,,
